0.622638,0.275986,0.050769,0.106677,0.009079,0.034171,0.000000,0.000446
0.384185,0.361872,0.022669,0.000892,0.000077,0.097341,0.000000,0.000000
0.466399,0.097414,0.232193,0.002818,0.031513,0.017588,0.011263,0.000634
0.638932,0.002526,0.089162,0.000124,0.009043,0.145020,0.000000,0.000001
0.919896,0.048134,0.063630,0.000001,0.000000,0.012294,0.003006,0.014296
0.863056,0.056285,0.119622,0.135951,0.015635,0.000001,0.062787,0.008155
0.262956,0.211500,0.060024,0.081644,0.000000,0.000717,0.001688,0.002985
0.834779,0.268823,0.001137,0.010691,0.032471,0.005882,0.055732,0.000025
0.143461,0.024691,0.231745,0.053412,0.000016,0.001112,0.000014,0.000000
0.460106,0.020463,0.144197,0.002686,0.004728,0.095412,0.005181,0.000039
