0.316446,0.005599,0.000885,0.001915,0.000775,0.000000,0.049329,0.362581
0.921236,0.058473,0.000794,0.042277,0.016383,0.050711,0.000004,0.005148
0.721441,0.689894,0.013803,0.000018,0.000011,0.002017,0.072003,0.039389
0.053546,0.029932,0.046774,0.041596,0.000000,0.624839,0.034401,0.000064
0.971382,0.790685,0.136096,0.021458,0.006667,0.007856,0.000219,0.013253
0.148443,0.023698,0.780026,0.013229,0.362287,0.784579,0.000155,0.000000
0.945387,0.000996,0.000000,0.000000,0.000001,0.025553,0.024426,0.000268
0.845570,0.086430,0.001430,0.000008,0.713684,0.224968,0.026709,0.000119
0.365127,0.006936,0.826736,0.054913,0.006101,0.011892,0.000066,0.286286
0.430892,0.148487,0.582359,0.410866,0.000002,0.398253,0.008927,0.000719
0.192301,0.000557,0.000061,0.519234,0.779573,0.001769,0.036602,0.000084
0.887270,0.271904,0.259393,0.204629,0.017972,0.021015,0.012548,0.017685
0.748507,0.185064,0.009810,0.033361,0.000008,0.002263,0.851240,0.101950
0.946515,0.304280,0.344257,0.045508,0.002014,0.367650,0.000001,0.000000
0.057052,0.895523,0.013699,0.140777,0.067260,0.000000,0.000014,0.029705
0.041030,0.013894,0.041983,0.023229,0.113501,0.033985,0.000029,0.919444
0.547192,0.039708,0.500446,0.007559,0.017489,0.000073,0.000000,0.103413
0.570535,0.500552,0.000828,0.001937,0.000756,0.000007,0.502496,0.683590
0.962391,0.000176,0.253375,0.184005,0.000693,0.000000,0.002028,0.070759
0.956705,0.278279,0.019328,0.416894,0.001461,0.520251,0.458378,0.000000
0.235706,0.819754,0.024708,0.489973,0.015029,0.000000,0.308766,0.006988
0.628357,0.002997,0.044440,0.000913,0.006858,0.074485,0.007046,0.000000
0.863654,0.009893,0.477989,0.253955,0.001203,0.000001,0.002530,0.005429
0.808105,0.139262,0.108852,0.859615,0.017802,0.000010,0.681456,0.000471
0.513226,0.005647,0.530692,0.139744,0.024958,0.797502,0.176327,0.000001
0.488121,0.310745,0.584272,0.195728,0.528369,0.000232,0.237169,0.111771
0.473374,0.048281,0.000184,0.079472,0.023223,0.003572,0.001075,0.000009
0.657181,0.984105,0.001531,0.297334,0.002958,0.000008,0.000001,0.009261
0.070651,0.358167,0.000804,0.688094,0.000342,0.928084,0.272438,0.001247
0.385023,0.024806,0.283749,0.706034,0.667658,0.000000,0.310685,0.001096
0.175986,0.949731,0.050506,0.260588,0.000029,0.000367,0.000000,0.001741
0.434766,0.014749,0.043241,0.083963,0.000398,0.000002,0.145629,0.000181
0.058139,0.617692,0.002882,0.653687,0.013111,0.226963,0.013369,0.000237
0.968665,0.285943,0.952880,0.000724,0.798288,0.000000,0.000048,0.007240
0.172636,0.790245,0.632783,0.000029,0.000708,0.383503,0.000096,0.545521
0.057391,0.211903,0.034056,0.228126,0.000000,0.000034,0.003225,0.024742
0.418865,0.549826,0.267620,0.082166,0.005076,0.097799,0.127167,0.153945
0.852469,0.523805,0.020112,0.257232,0.600173,0.000002,0.000003,0.000000
0.217389,0.044502,0.205593,0.025400,0.090777,0.123391,0.095916,0.000000
0.051913,0.452395,0.202143,0.122379,0.095096,0.001081,0.065396,0.000000
0.150240,0.006578,0.061449,0.000001,0.000005,0.000057,0.001246,0.000000
0.060512,0.209678,0.020702,0.003690,0.164260,0.004479,0.000000,0.928228
0.309434,0.178720,0.012907,0.868444,0.000000,0.000046,0.330586,0.000241
0.251668,0.008924,0.564751,0.684022,0.044103,0.000222,0.019244,0.008078
0.111661,0.431168,0.357771,0.081266,0.000004,0.743814,0.030978,0.456611
0.514456,0.112170,0.132355,0.002616,0.000260,0.000217,0.051780,0.184694
0.685540,0.573507,0.004911,0.034705,0.956561,0.073338,0.027575,0.000003
0.043741,0.001991,0.310088,0.034454,0.000670,0.035135,0.000000,0.000000
0.043478,0.011060,0.290592,0.267873,0.032699,0.001914,0.385513,0.120056
0.781994,0.643401,0.160430,0.208514,0.105040,0.002350,0.400615,0.000256
0.551074,0.053119,0.767714,0.114394,0.342488,0.629465,0.306066,0.000008
0.762791,0.746941,0.742278,0.358451,0.000164,0.000000,0.000000,0.000001
0.851482,0.028096,0.218752,0.688749,0.245445,0.014783,0.000104,0.000181
0.867363,0.156758,0.000194,0.063335,0.003918,0.021284,0.413011,0.696999
0.050592,0.125506,0.000000,0.118325,0.000218,0.440573,0.981351,0.000199
0.284249,0.423575,0.427007,0.066628,0.412402,0.000012,0.000000,0.029144
0.024961,0.333708,0.001363,0.161497,0.000799,0.067634,0.747022,0.266109
0.925897,0.636157,0.715613,0.362274,0.011579,0.000247,0.004995,0.718127
0.493089,0.000027,0.422586,0.000795,0.001202,0.401659,0.000004,0.000214
0.970366,0.102901,0.170438,0.242869,0.784962,0.000601,0.187143,0.134056
0.512063,0.683839,0.587128,0.039074,0.005651,0.531888,0.030742,0.000102
0.311852,0.720558,0.001052,0.058890,0.103319,0.000002,0.070327,0.047109
0.758154,0.609771,0.613386,0.000006,0.005197,0.000000,0.000224,0.047381
